"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Bradford","E08000032","Upper tier local authority","2020-03-31",20,153
"Brent","E09000005","Upper tier local authority","2020-03-31",46,586
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-31",5,93
"Bristol, City of","E06000023","Upper tier local authority","2020-03-31",18,150
"Bromley","E09000006","Upper tier local authority","2020-03-31",44,409
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-31",23,247
"Bury","E08000002","Upper tier local authority","2020-03-31",6,100
"Calderdale","E08000033","Upper tier local authority","2020-03-31",5,57
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-31",19,189
"Camden","E09000007","Upper tier local authority","2020-03-31",18,245
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-31",19,122
"Cheshire East","E06000049","Upper tier local authority","2020-03-31",18,128
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-31",18,125
"City of London","E09000001","Upper tier local authority","2020-03-31",1,11
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-31",20,126
"County Durham","E06000047","Upper tier local authority","2020-03-31",22,149
"Coventry","E08000026","Upper tier local authority","2020-03-31",28,200
"Croydon","E09000008","Upper tier local authority","2020-03-31",47,514
"Cumbria","E10000006","Upper tier local authority","2020-03-31",67,545
"Darlington","E06000005","Upper tier local authority","2020-03-31",2,28
"Derby","E06000015","Upper tier local authority","2020-03-31",24,211
"Derbyshire","E10000007","Upper tier local authority","2020-03-31",51,418
"Devon","E10000008","Upper tier local authority","2020-03-31",15,149
"Doncaster","E08000017","Upper tier local authority","2020-03-31",14,126
"Dorset","E06000059","Upper tier local authority","2020-03-31",5,82
"Dudley","E08000027","Upper tier local authority","2020-03-31",22,238
"Ealing","E09000009","Upper tier local authority","2020-03-31",37,411
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-31",15,78
"East Sussex","E10000011","Upper tier local authority","2020-03-31",27,142
"Enfield","E09000010","Upper tier local authority","2020-03-31",26,288
"Essex","E10000012","Upper tier local authority","2020-03-31",87,694
"Gateshead","E08000037","Upper tier local authority","2020-03-31",19,101
"Gloucestershire","E10000013","Upper tier local authority","2020-03-31",30,235
"Greenwich","E09000011","Upper tier local authority","2020-03-31",30,251
"Hackney","E09000012","Upper tier local authority","2020-03-31",31,253
"Halton","E06000006","Upper tier local authority","2020-03-31",9,57
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-31",16,210
"Hampshire","E10000014","Upper tier local authority","2020-03-31",78,771
"Haringey","E09000014","Upper tier local authority","2020-03-31",18,237
"Harrow","E09000015","Upper tier local authority","2020-03-31",28,393
"Hartlepool","E06000001","Upper tier local authority","2020-03-31",3,20
"Havering","E09000016","Upper tier local authority","2020-03-31",26,177
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-31",8,48
"Hertfordshire","E10000015","Upper tier local authority","2020-03-31",77,706
"Hillingdon","E09000017","Upper tier local authority","2020-03-31",32,267
"Hounslow","E09000018","Upper tier local authority","2020-03-31",18,250
"Isle of Wight","E06000046","Upper tier local authority","2020-03-31",1,19
"Islington","E09000019","Upper tier local authority","2020-03-31",16,210
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-31",17,226
"Kent","E10000016","Upper tier local authority","2020-03-31",93,630
"Kingston upon Hull, City of","E06000010","Upper tier local authority","2020-03-31",2,21
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-31",12,151
"Kirklees","E08000034","Upper tier local authority","2020-03-31",19,125
"Knowsley","E08000011","Upper tier local authority","2020-03-31",15,98
"Lambeth","E09000022","Upper tier local authority","2020-03-31",40,546
"Lancashire","E10000017","Upper tier local authority","2020-03-31",87,568
"Leeds","E08000035","Upper tier local authority","2020-03-31",24,241
"Leicester","E06000016","Upper tier local authority","2020-03-31",27,134
"Leicestershire","E10000018","Upper tier local authority","2020-03-31",44,251
"Lewisham","E09000023","Upper tier local authority","2020-03-31",38,359
"Lincolnshire","E10000019","Upper tier local authority","2020-03-31",27,200
"Liverpool","E08000012","Upper tier local authority","2020-03-31",41,346
"Luton","E06000032","Upper tier local authority","2020-03-31",26,151
"Manchester","E08000003","Upper tier local authority","2020-03-31",33,228
"Medway","E06000035","Upper tier local authority","2020-03-31",17,133
"Merton","E09000024","Upper tier local authority","2020-03-31",28,274
"Middlesbrough","E06000002","Upper tier local authority","2020-03-31",15,87
"Milton Keynes","E06000042","Upper tier local authority","2020-03-31",17,149
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-31",34,240
"Newham","E09000025","Upper tier local authority","2020-03-31",43,367
"Norfolk","E10000020","Upper tier local authority","2020-03-31",25,230
"North East Lincolnshire","E06000012","Upper tier local authority","2020-03-31",2,33
"North Lincolnshire","E06000013","Upper tier local authority","2020-03-31",8,34
"North Somerset","E06000024","Upper tier local authority","2020-03-31",4,55
"North Tyneside","E08000022","Upper tier local authority","2020-03-31",19,94
"North Yorkshire","E10000023","Upper tier local authority","2020-03-31",19,187
"Northamptonshire","E10000021","Upper tier local authority","2020-03-31",48,314
"Northumberland","E06000057","Upper tier local authority","2020-03-31",17,95
"Nottingham","E06000018","Upper tier local authority","2020-03-31",14,133
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-31",40,335
"Oldham","E08000004","Upper tier local authority","2020-03-31",13,151
"Oxfordshire","E10000025","Upper tier local authority","2020-03-31",51,322
"Peterborough","E06000031","Upper tier local authority","2020-03-31",4,50
"Plymouth","E06000026","Upper tier local authority","2020-03-31",2,58
"Portsmouth","E06000044","Upper tier local authority","2020-03-31",1,85
"Reading","E06000038","Upper tier local authority","2020-03-31",5,82
"Redbridge","E09000026","Upper tier local authority","2020-03-31",26,243
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-03-31",8,63
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-31",15,175
"Rochdale","E08000005","Upper tier local authority","2020-03-31",19,127
"Rotherham","E08000018","Upper tier local authority","2020-03-31",29,184
"Rutland","E06000017","Upper tier local authority","2020-03-31",2,6
"Salford","E08000006","Upper tier local authority","2020-03-31",29,191
"Sandwell","E08000028","Upper tier local authority","2020-03-31",35,278
"Sefton","E08000014","Upper tier local authority","2020-03-31",34,156
"Sheffield","E08000019","Upper tier local authority","2020-03-31",110,765
"Shropshire","E06000051","Upper tier local authority","2020-03-31",9,123
"Slough","E06000039","Upper tier local authority","2020-03-31",6,129
"Solihull","E08000029","Upper tier local authority","2020-03-31",17,168
"Somerset","E10000027","Upper tier local authority","2020-03-31",8,76
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-31",11,102
"South Tyneside","E08000023","Upper tier local authority","2020-03-31",13,59
"Southampton","E06000045","Upper tier local authority","2020-03-31",20,125
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-31",15,87
"Southwark","E09000028","Upper tier local authority","2020-03-31",34,541
"St. Helens","E08000013","Upper tier local authority","2020-03-31",17,137
"Staffordshire","E10000028","Upper tier local authority","2020-03-31",41,418
"Stockport","E08000007","Upper tier local authority","2020-03-31",18,160
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-31",8,72
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-03-31",3,71
"Suffolk","E10000029","Upper tier local authority","2020-03-31",26,190
"Sunderland","E08000024","Upper tier local authority","2020-03-31",46,163
"Surrey","E10000030","Upper tier local authority","2020-03-31",58,736
"Sutton","E09000029","Upper tier local authority","2020-03-31",19,211
"Swindon","E06000030","Upper tier local authority","2020-03-31",4,46
"Tameside","E08000008","Upper tier local authority","2020-03-31",18,116
"Telford and Wrekin","E06000020","Upper tier local authority","2020-03-31",7,69
"Thurrock","E06000034","Upper tier local authority","2020-03-31",10,92
"Torbay","E06000027","Upper tier local authority","2020-03-31",7,49
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-31",25,259
"Trafford","E08000009","Upper tier local authority","2020-03-31",13,145
"Wakefield","E08000036","Upper tier local authority","2020-03-31",18,119
"Walsall","E08000030","Upper tier local authority","2020-03-31",30,272
"Waltham Forest","E09000031","Upper tier local authority","2020-03-31",36,293
"Wandsworth","E09000032","Upper tier local authority","2020-03-31",40,452
"Warrington","E06000007","Upper tier local authority","2020-03-31",19,87
"Warwickshire","E10000031","Upper tier local authority","2020-03-31",20,293
"West Berkshire","E06000037","Upper tier local authority","2020-03-31",4,72
"West Sussex","E10000032","Upper tier local authority","2020-03-31",23,223
"Westminster","E09000033","Upper tier local authority","2020-03-31",12,324
"Wigan","E08000010","Upper tier local authority","2020-03-31",24,122
"Wiltshire","E06000054","Upper tier local authority","2020-03-31",9,117
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-31",7,90
"Wirral","E08000015","Upper tier local authority","2020-03-31",16,138
"Wokingham","E06000041","Upper tier local authority","2020-03-31",8,85
"Wolverhampton","E08000031","Upper tier local authority","2020-03-31",23,260
"Worcestershire","E10000034","Upper tier local authority","2020-03-31",37,319
"York","E06000014","Upper tier local authority","2020-03-31",5,40
"England","E92000001","Country","2020-03-30",3481,28899
"West Midlands","E12000005","Region","2020-03-30",427,3407
"East of England","E12000006","Region","2020-03-30",300,2280
"North West","E12000002","Region","2020-03-30",504,3360
"East Midlands","E12000004","Region","2020-03-30",211,1725
"South West","E12000009","Region","2020-03-30",164,1235
"London","E12000007","Region","2020-03-30",841,9139
"Yorkshire and The Humber","E12000003","Region","2020-03-30",287,2019
"North East","E12000001","Region","2020-03-30",175,965
"South East","E12000008","Region","2020-03-30",461,3726
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-30",11,147
"Barnet","E09000003","Upper tier local authority","2020-03-30",41,498
"Barnsley","E08000016","Upper tier local authority","2020-03-30",15,146
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-30",5,52
"Bedford","E06000055","Upper tier local authority","2020-03-30",7,77
"Bexley","E09000004","Upper tier local authority","2020-03-30",14,180
"Birmingham","E08000025","Upper tier local authority","2020-03-30",123,930
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-03-30",8,38
"Blackpool","E06000009","Upper tier local authority","2020-03-30",6,31
"Bolton","E08000001","Upper tier local authority","2020-03-30",17,80
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-30",14,71
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-30",3,37
"Bradford","E08000032","Upper tier local authority","2020-03-30",23,133
"Brent","E09000005","Upper tier local authority","2020-03-30",57,540
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-30",6,88
"Bristol, City of","E06000023","Upper tier local authority","2020-03-30",17,132
"Bromley","E09000006","Upper tier local authority","2020-03-30",39,365
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-30",29,224
"Bury","E08000002","Upper tier local authority","2020-03-30",16,94
"Calderdale","E08000033","Upper tier local authority","2020-03-30",12,52
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-30",25,170
"Camden","E09000007","Upper tier local authority","2020-03-30",17,227
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-30",11,103
"Cheshire East","E06000049","Upper tier local authority","2020-03-30",12,110
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-30",16,107
"City of London","E09000001","Upper tier local authority","2020-03-30",2,10
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-30",11,106
"County Durham","E06000047","Upper tier local authority","2020-03-30",20,127
"Coventry","E08000026","Upper tier local authority","2020-03-30",23,172
